Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","296","Kiribati","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","122.26","X","Figure from international organizations"
"FBS","Food Balances (2010-)","296","Kiribati","511","Total Population - Both sexes","S2501","Population","2019","2019","1000 No","124.24","X","Figure from international organizations"
"FBS","Food Balances (2010-)","583","Micronesia (Federated States of)","511","Total Population - Both sexes","S2501","Population","2019","2019","1000 No","111.38","X","Figure from international organizations"
"FBS","Food Balances (2010-)","520","Nauru","511","Total Population - Both sexes","S2501","Population","2019","2019","1000 No","12.13","X","Figure from international organizations"
