Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","566","Nigeria","674","Protein supply quantity (g/capita/day)","S2517","Millet and products","2021","2021","g/cap/d","1.69","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2021","2021","g/cap/d","5.96","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2021","2021","g/cap/d","2.05","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","674","Protein supply quantity (g/capita/day)","S2547","Peas","2021","2021","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","674","Protein supply quantity (g/capita/day)","S2552","Groundnuts","2021","2021","g/cap/d","4.33","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","674","Protein supply quantity (g/capita/day)","S2731","Bovine Meat","2021","2021","g/cap/d","0.66","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","674","Protein supply quantity (g/capita/day)","S2732","Mutton & Goat Meat","2021","2021","g/cap/d","0.92","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","674","Protein supply quantity (g/capita/day)","S2733","Pigmeat","2021","2021","g/cap/d","0.58","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2021","2021","g/cap/d","0.51","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2021","2021","g/cap/d","16.73","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2021","2021","g/cap/d","0.47","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2021","2021","g/cap/d","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2517","Millet and products","2021","2021","g/cap/d","4.32","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2021","2021","g/cap/d","13.64","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2021","2021","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2547","Peas","2021","2021","g/cap/d","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2552","Groundnuts","2021","2021","g/cap/d","2.62","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2731","Bovine Meat","2021","2021","g/cap/d","3.21","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2732","Mutton & Goat Meat","2021","2021","g/cap/d","3.35","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2733","Pigmeat","2021","2021","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2021","2021","g/cap/d","0.79","E","Estimated value"
